2026/08/28 10:57:27.253, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.28
2026/08/28 10:57:27.253, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.95
2026/08/28 10:57:27.253, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.24
2026/08/28 10:57:27.253, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.52
2026/08/28 10:57:27.253, 4, NVIDIA GeForce RTX 3070, 6173, 100, 69.21
2026/08/28 10:57:27.253, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.34
2026/08/28 10:57:28.253, 0, NVIDIA GeForce RTX 3090, 91, 0, 35.93
2026/08/28 10:57:28.846, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.86
2026/08/28 10:57:28.846, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.18
2026/08/28 10:57:28.846, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.68
2026/08/28 10:57:28.912, 4, NVIDIA GeForce RTX 3070, 6173, 100, 69.75
2026/08/28 10:57:28.912, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.66
2026/08/28 10:57:29.912, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.07
2026/08/28 10:57:29.912, 1, NVIDIA GeForce RTX 3090, 15, 0, 38.14
2026/08/28 10:57:29.912, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.28
2026/08/28 10:57:29.912, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.63
2026/08/28 10:57:29.912, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.16
2026/08/28 10:57:31.862, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.72
2026/08/28 10:57:32.862, 0, NVIDIA GeForce RTX 3090, 91, 0, 37.05
2026/08/28 10:57:32.862, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.92
2026/08/28 10:57:32.862, 2, NVIDIA GeForce RTX 3090, 15, 0, 26.22
2026/08/28 10:57:32.862, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.75
2026/08/28 10:57:32.862, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.19
2026/08/28 10:57:32.936, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.68
2026/08/28 10:57:33.936, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.28
2026/08/28 10:57:33.936, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.82
2026/08/28 10:57:33.936, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.24
2026/08/28 10:57:33.936, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.70
2026/08/28 10:57:33.936, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.19
2026/08/28 10:57:34.729, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.73
2026/08/28 10:57:35.729, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.20
2026/08/28 10:57:35.729, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.92
2026/08/28 10:57:35.729, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.30
2026/08/28 10:57:35.729, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.73
2026/08/28 10:57:35.729, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.19
2026/08/28 10:57:35.785, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.67
2026/08/28 10:57:36.786, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.26
2026/08/28 10:57:36.786, 1, NVIDIA GeForce RTX 3090, 15, 0, 35.05
2026/08/28 10:57:36.786, 2, NVIDIA GeForce RTX 3090, 15, 0, 25.45
2026/08/28 10:57:36.786, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.69
2026/08/28 10:57:36.786, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.35
2026/08/28 10:57:37.055, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.79
2026/08/28 10:57:38.055, 0, NVIDIA GeForce RTX 3090, 91, 1, 36.06
2026/08/28 10:57:38.055, 1, NVIDIA GeForce RTX 3090, 15, 0, 31.42
2026/08/28 10:57:38.055, 2, NVIDIA GeForce RTX 3090, 15, 0, 28.32
2026/08/28 10:57:38.055, 3, NVIDIA GeForce RTX 3070, 5751, 100, 73.66
2026/08/28 10:57:38.055, 4, NVIDIA GeForce RTX 3070, 6173, 100, 70.35
2026/08/28 10:57:40.936, 5, NVIDIA GeForce RTX 3070, 6693, 100, 70.89
2026/08/28 10:57:41.943, 0, NVIDIA GeForce RTX 3090, 91, 0, 36.26
2026/08/28 10:57:42.606, 1, NVIDIA GeForce RTX 3090, 15, 0, 29.84
